number,style,runs,font,bold,text
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
406,Body Text,44,,None,"Join owners Blake Foster and Brett Schweigert on a tour of one of Pensacola’s newest breweries. Odd Colony Brewing Company not only boasts a unique ambiance in their tap room, but the new 4,765-square-foot brewery will have an extensive vinyl music collection and proudly display murals made by local artists. The owners have a"
