number,style,runs,font,bold,text
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
787,Normal,8,Trebuchet MS,True,FALL 2019 REGISTRATION FORM
787,Normal,8,Trebuchet MS,True,FALL 2019 REGISTRATION FORM
787,Normal,8,Trebuchet MS,True,FALL 2019 REGISTRATION FORM
787,Normal,8,Trebuchet MS,True,FALL 2019 REGISTRATION FORM
787,Normal,8,Trebuchet MS,True,FALL 2019 REGISTRATION FORM
787,Normal,8,Trebuchet MS,True,FALL 2019 REGISTRATION FORM
787,Normal,8,Trebuchet MS,True,FALL 2019 REGISTRATION FORM
787,Normal,8,Trebuchet MS,True,FALL 2019 REGISTRATION FORM
788,Body Text,8,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
788,Body Text,8,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
788,Body Text,8,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
788,Body Text,8,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
788,Body Text,8,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
788,Body Text,8,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
788,Body Text,8,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
788,Body Text,8,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
789,List Paragraph,4,Calibri,True,$180 Unlimited Classes Option
789,List Paragraph,4,,None,$180 Unlimited Classes Option
789,List Paragraph,4,,None,$180 Unlimited Classes Option
789,List Paragraph,4,,None,$180 Unlimited Classes Option
790,List Paragraph,7,Calibri,True,$30 Lunch N Learn: Meet the Artists of Giovanni* (Spring 2020)
790,List Paragraph,7,Calibri,True,$30 Lunch N Learn: Meet the Artists of Giovanni* (Spring 2020)
790,List Paragraph,7,,None,$30 Lunch N Learn: Meet the Artists of Giovanni* (Spring 2020)
790,List Paragraph,7,Verdana,None,$30 Lunch N Learn: Meet the Artists of Giovanni* (Spring 2020)
790,List Paragraph,7,Verdana,None,$30 Lunch N Learn: Meet the Artists of Giovanni* (Spring 2020)
790,List Paragraph,7,Verdana,None,$30 Lunch N Learn: Meet the Artists of Giovanni* (Spring 2020)
790,List Paragraph,7,Verdana,None,$30 Lunch N Learn: Meet the Artists of Giovanni* (Spring 2020)
791,List Paragraph,7,Calibri,True,$30 Lunch N Learn: Meet the Artists Trovatore* (Spring 2020)
791,List Paragraph,7,Calibri,True,$30 Lunch N Learn: Meet the Artists Trovatore* (Spring 2020)
791,List Paragraph,7,,None,$30 Lunch N Learn: Meet the Artists Trovatore* (Spring 2020)
791,List Paragraph,7,Verdana,None,$30 Lunch N Learn: Meet the Artists Trovatore* (Spring 2020)
791,List Paragraph,7,Verdana,None,$30 Lunch N Learn: Meet the Artists Trovatore* (Spring 2020)
791,List Paragraph,7,Verdana,None,$30 Lunch N Learn: Meet the Artists Trovatore* (Spring 2020)
791,List Paragraph,7,Verdana,None,$30 Lunch N Learn: Meet the Artists Trovatore* (Spring 2020)
792,List Paragraph,5,Calibri,True,$80 Conversational Japanese I*
792,List Paragraph,5,,None,$80 Conversational Japanese I*
792,List Paragraph,5,,None,$80 Conversational Japanese I*
792,List Paragraph,5,,None,$80 Conversational Japanese I*
792,List Paragraph,5,Verdana,None,$80 Conversational Japanese I*
793,List Paragraph,4,Calibri,True,$80 Korean Language Introductory I*
793,List Paragraph,4,,None,$80 Korean Language Introductory I*
793,List Paragraph,4,,None,$80 Korean Language Introductory I*
793,List Paragraph,4,,None,$80 Korean Language Introductory I*
794,List Paragraph,16,Calibri,True,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,Calibri,True,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
794,List Paragraph,16,,None,"$80 Let's Learn Japanese: Hiragana, Katakana and Kanja*"
795,Normal,1,Calibri,True,Mondays
796,List Paragraph,5,Calibri,True,$12	Calvert's in the Heights
796,List Paragraph,5,Calibri,True,$12	Calvert's in the Heights
796,List Paragraph,5,,None,$12	Calvert's in the Heights
796,List Paragraph,5,,None,$12	Calvert's in the Heights
796,List Paragraph,5,,None,$12	Calvert's in the Heights
797,List Paragraph,13,Calibri,True,$15	Chaos and Cartooning with Andy Marlette
797,List Paragraph,13,Calibri,True,$15	Chaos and Cartooning with Andy Marlette
797,List Paragraph,13,,None,$15	Chaos and Cartooning with Andy Marlette
797,List Paragraph,13,,None,$15	Chaos and Cartooning with Andy Marlette
797,List Paragraph,13,,None,$15	Chaos and Cartooning with Andy Marlette
797,List Paragraph,13,,None,$15	Chaos and Cartooning with Andy Marlette
797,List Paragraph,13,,None,$15	Chaos and Cartooning with Andy Marlette
797,List Paragraph,13,,None,$15	Chaos and Cartooning with Andy Marlette
797,List Paragraph,13,,None,$15	Chaos and Cartooning with Andy Marlette
797,List Paragraph,13,,None,$15	Chaos and Cartooning with Andy Marlette
797,List Paragraph,13,,None,$15	Chaos and Cartooning with Andy Marlette
797,List Paragraph,13,,None,$15	Chaos and Cartooning with Andy Marlette
797,List Paragraph,13,,None,$15	Chaos and Cartooning with Andy Marlette
798,List Paragraph,20,Calibri,True,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,Calibri,True,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
798,List Paragraph,20,,None,$15	Conversation with Bret Barrow: Trombones and the Pensacola Symphony Orchestra
799,List Paragraph,14,Calibri,True,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,Calibri,True,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,,None,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,,None,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,,None,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,,None,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,,None,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,,None,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,,None,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,,None,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,,None,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,,None,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,,None,$12	Conversation with Mayor Grover Robinson and City Hall Tour
799,List Paragraph,14,,None,$12	Conversation with Mayor Grover Robinson and City Hall Tour
800,List Paragraph,4,Calibri,True,Free Downtown Pensacola Parking Workshop
800,List Paragraph,4,,None,Free Downtown Pensacola Parking Workshop
800,List Paragraph,4,,None,Free Downtown Pensacola Parking Workshop
800,List Paragraph,4,,None,Free Downtown Pensacola Parking Workshop
801,List Paragraph,5,Calibri,True,$60 E.O. Wilson Biophilia Center*
801,List Paragraph,5,,None,$60 E.O. Wilson Biophilia Center*
801,List Paragraph,5,,None,$60 E.O. Wilson Biophilia Center*
801,List Paragraph,5,,None,$60 E.O. Wilson Biophilia Center*
801,List Paragraph,5,,None,$60 E.O. Wilson Biophilia Center*
802,List Paragraph,5,Calibri,True,$15	Florida Shorts
802,List Paragraph,5,Calibri,True,$15	Florida Shorts
802,List Paragraph,5,,None,$15	Florida Shorts
802,List Paragraph,5,,None,$15	Florida Shorts
802,List Paragraph,5,,None,$15	Florida Shorts
803,List Paragraph,4,Calibri,True,$25 Learning to Play the Recorder
803,List Paragraph,4,,None,$25 Learning to Play the Recorder
803,List Paragraph,4,,None,$25 Learning to Play the Recorder
803,List Paragraph,4,,None,$25 Learning to Play the Recorder
804,List Paragraph,5,Calibri,True,$12	Make a Difference: Volunteer
804,List Paragraph,5,Calibri,True,$12	Make a Difference: Volunteer
804,List Paragraph,5,,None,$12	Make a Difference: Volunteer
804,List Paragraph,5,,None,$12	Make a Difference: Volunteer
804,List Paragraph,5,,None,$12	Make a Difference: Volunteer
805,List Paragraph,5,Calibri,True,$25     Quina House Museum and Lunch #1 – 10/14*
805,List Paragraph,5,,None,$25     Quina House Museum and Lunch #1 – 10/14*
805,List Paragraph,5,,None,$25     Quina House Museum and Lunch #1 – 10/14*
805,List Paragraph,5,,None,$25     Quina House Museum and Lunch #1 – 10/14*
805,List Paragraph,5,,None,$25     Quina House Museum and Lunch #1 – 10/14*
806,List Paragraph,5,Calibri,True,$25   Quina House Museum and Lunch #2 – 10/28*
806,List Paragraph,5,,None,$25   Quina House Museum and Lunch #2 – 10/28*
806,List Paragraph,5,,None,$25   Quina House Museum and Lunch #2 – 10/28*
806,List Paragraph,5,,None,$25   Quina House Museum and Lunch #2 – 10/28*
806,List Paragraph,5,,None,$25   Quina House Museum and Lunch #2 – 10/28*
807,List Paragraph,4,Calibri,True,$25 Recorder Ensemble Series
807,List Paragraph,4,,None,$25 Recorder Ensemble Series
807,List Paragraph,4,,None,$25 Recorder Ensemble Series
807,List Paragraph,4,,None,$25 Recorder Ensemble Series
808,List Paragraph,13,Calibri,True,$12	Tick Tock Turn Back the Clock
808,List Paragraph,13,Calibri,True,$12	Tick Tock Turn Back the Clock
808,List Paragraph,13,,None,$12	Tick Tock Turn Back the Clock
808,List Paragraph,13,,None,$12	Tick Tock Turn Back the Clock
808,List Paragraph,13,,None,$12	Tick Tock Turn Back the Clock
808,List Paragraph,13,,None,$12	Tick Tock Turn Back the Clock
808,List Paragraph,13,,None,$12	Tick Tock Turn Back the Clock
808,List Paragraph,13,,None,$12	Tick Tock Turn Back the Clock
808,List Paragraph,13,,None,$12	Tick Tock Turn Back the Clock
808,List Paragraph,13,,None,$12	Tick Tock Turn Back the Clock
808,List Paragraph,13,,None,$12	Tick Tock Turn Back the Clock
808,List Paragraph,13,,None,$12	Tick Tock Turn Back the Clock
808,List Paragraph,13,,None,$12	Tick Tock Turn Back the Clock
809,List Paragraph,17,Calibri,True,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,Calibri,True,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
809,List Paragraph,17,,None,$12	What To Do When The Aging Process Knocks...
810,List Paragraph,6,Calibri,True,$15	Ye Olde Brothers Brewery
810,List Paragraph,6,Calibri,True,$15	Ye Olde Brothers Brewery
810,List Paragraph,6,,None,$15	Ye Olde Brothers Brewery
810,List Paragraph,6,,None,$15	Ye Olde Brothers Brewery
810,List Paragraph,6,,None,$15	Ye Olde Brothers Brewery
810,List Paragraph,6,,None,$15	Ye Olde Brothers Brewery
